LFAQ,20180721100000,NSW,,,6,6,,20.4,,,0.1,0.1,0.3,3.0,10.0,0,0,0,,0.0,275,
LFAQ,20180721110000,NSW,,,6,6,,21.1,,,0.1,0.2,0.3,2.4,9.8,0,0,0,,0.0,275,
LFAQ,20180721120000,NSW,,,6,6,,21.7,,,0.1,0.3,0.3,1.8,9.9,0,0,0,,0.0,280,
LFAQ,20180721130000,NSW,,,6,6,,22.2,,,0.1,0.3,0.4,1.5,9.8,0,0,0,,0.0,285,
LFAQ,20180721140000,NSW,,,6,6,,22.8,,,0.1,0.3,0.5,1.2,9.7,0,0,0,,0.0,290,
LFAQ,20180721150000,NSW,,,6,6,,23.4,,23.9,0.1,0.3,0.6,0.9,9.8,0,0,0,,0.0,295,
LFAQ,20180721160000,NSW,,,6,6,,23.1,,,0.1,0.3,0.6,0.9,9.2,0,0,0,,0.0,300,
LFAQ,20180721170000,NSW,,,8,8,,22.8,,,0.1,0.3,0.6,0.9,8.6,0,0,0,,0.0,300,
LFAQ,20180721180000,NSW,,,10,10,,22.6,,,0.1,0.3,0.6,0.9,8.7,0,0,0,,0.0,305,
LFAQ,20180721190000,NSW,,,8,8,,20.8,,,0.0,0.2,0.5,0.9,7.3,0,0,0,,0.0,300,
LFAQ,20180721200000,NSW,,,8,8,,19.0,,,0.0,0.1,0.4,0.9,5.9,0,0,0,,0.0,300,
LFAQ,20180721210000,NSW,,,8,8,,17.2,,,0.0,0.0,0.3,0.9,4.5,0,0,0,,0.0,300,
LFAQ,20180721220000,NSW,,,6,6,,16.6,,,0.0,0.0,0.2,0.8,3.8,0,0,0,,0.0,305,
LFAQ,20180721230000,NSW,,,6,6,,16.1,,,0.0,0.0,0.1,0.7,3.1,0,0,0,,0.0,305,
LFAQ,20180722000000,NSW,,,6,6,,15.6,,,0.0,0.0,0.0,0.6,2.4,0,0,0,,0.0,310,
LFAQ,20180722030000,NSW,,,4,4,,14.1,13.3,,0.0,0.0,0.0,0.3,1.2,0,0,0,,0.0,325,
LFAQ,20180722060000,NSW,,,2,2,,16.2,,,0.0,0.0,0.0,0.0,0.9,0,0,0,,0.0,-1,
LFAQ,20180722090000,NSW,,,2,2,,22.3,,,0.0,0.0,0.0,0.0,0.9,0,0,0,,0.0,-1,
LFAQ,20180722120000,NSW,,,4,4,,26.0,,,0.0,0.0,0.0,0.0,0.6,0,0,0,,0.0,275,
LFAQ,20180722150000,NSW,,,4,4,,27.0,,27.6,0.0,0.0,0.0,0.0,0.3,0,0,0,,0.0,250,
LFAQ,20180722180000,NSW,,,10,10,,25.3,,,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,310,
