id		station	type		seuil	deroule		next_run			auto	pause
3405	LFJL	TS	1		2021-08-19 06:16:28	1	2
3406	LFJL	VENT	43.2		2021-08-19 06:16:28	1	2
3407	LFJL	SN	1		2021-04-07 01:00:00	0	2
3408	LFJL	FZRA	1		2021-08-19 06:16:28	1	2
3409	LFJL	FZDZ	1		2021-08-19 06:16:28	1	2
3410	LFJL	FZFG	1		2021-08-19 06:16:28	1	2
3411	LFJL	FWID	1		2021-04-12 06:00:00	0	2
3412	LFJL	VA	1		2012-12-12 00:00:00	0	2
3413	LFJL	TOXCHEM	1		2012-12-12 00:00:00	0	2
3414	LFKB	TS	1		2021-08-19 06:16:28	1	2
3415	LFKB	GR	1		2021-08-19 06:16:28	1	2
3416	LFKB	SQ	1		2021-08-19 06:16:28	1	2
3417	LFKB	VENT_MOY	32.4		2021-08-19 06:16:28	1	2
3418	LFKB	VENT	54		2021-08-19 06:16:28	1	2
3419	LFKB	RR24	40		2021-08-19 06:16:28	1	2
3420	LFKB	SN	1		2018-02-28 06:30:00	0	2
3421	LFKB	FZRA	1		2021-08-19 06:16:28	1	2
3422	LFKB	FZDZ	1		2021-08-19 06:16:28	1	2
3423	LFKB	RIME	1		2021-02-16 07:00:00	0	2
3424	LFKB	FG	1		2021-08-19 06:16:28	1	2
3425	LFKB	FZFG	1		2021-08-19 06:16:28	1	2
3426	LFKB	FWID	1		2012-12-12 00:00:00	0	2
3427	LFKB	FWOID	1		2021-02-15 06:00:00	0	2
3428	LFKB	VA	1		2012-12-12 00:00:00	0	2
3429	LFKB	TSUNAMI	1		2012-12-12 00:00:00	0	2
3430	LFKB	TOXCHEM	1		2012-12-12 00:00:00	0	2
3431	LFKC	TS	1		2021-08-19 06:16:28	1	2
3432	LFKC	GR	1		2021-08-19 06:16:28	1	2
3433	LFKC	SQ	1		2021-08-19 06:16:28	1	2
3434	LFKC	VENT_MOY	25		2021-08-19 06:16:28	1	2
3435	LFKC	VENT	45		2021-08-19 06:16:28	1	2
3436	LFKC	RR24	40		2021-08-19 06:16:28	1	2
3437	LFKC	SN	1		2012-12-12 00:00:00	0	2
3438	LFKC	FZRA	1		2021-08-19 06:16:28	1	2
3439	LFKC	FZDZ	1		2021-08-19 06:16:28	1	2
3440	LFKC	RIME	1		2021-02-15 07:00:00	0	2
